order_id,order_date,customer_id,customer_region,customer_age_group,customer_gender,product_id,product_name,category,channel,quantity,unit_price,revenue
ORD12756,2025-08-31,U00780,华南,36-45,男,P004,保温杯,家居,京东,1,88.67,88.67
ORD12979,2025-08-31,U00837,西北,18-25,女,P005,瑜伽垫,运动,京东,3,122.96,368.88
ORD13093,2025-08-31,U00877,西北,18-25,男,P009,咖啡豆,食品,抖音,1,75.25,75.25
ORD13290,2025-08-31,U00925,东北,18-25,女,P009,咖啡豆,食品,抖音,2,72.44,144.88
ORD13358,2025-08-31,U00945,华北,36-45,女,P007,面霜,美妆,天猫,1,185.65,185.65
ORD13370,2025-08-31,U00947,西北,26-35,女,P009,咖啡豆,食品,抖音,1,67.82,67.82
ORD13557,2025-08-31,U01004,华东,18-25,女,P008,口红,美妆,抖音,1,142.81,142.81
ORD13583,2025-08-31,U01011,华东,26-35,女,P005,瑜伽垫,运动,天猫,3,109.72,329.16
ORD14984,2025-08-31,U01383,东北,36-45,女,P008,口红,美妆,拼多多,1,154.0,154.0
ORD15007,2025-08-31,U01388,华南,46-55,女,P008,口红,美妆,线下门店,1,135.51,135.51
ORD15344,2025-08-31,U01468,华南,26-35,女,P002,智能手表,电子,线下门店,5,809.86,4049.3
ORD10253,2025-09-01,U00071,华东,36-45,女,P010,坚果礼盒,食品,拼多多,1,155.52,155.52
ORD10289,2025-09-01,U00077,华东,55+,女,P005,瑜伽垫,运动,拼多多,1,119.57,119.57
ORD11369,2025-09-01,U00375,西南,36-45,男,P004,保温杯,家居,抖音,1,77.58,77.58
ORD11446,2025-09-01,U00400,西南,46-55,女,P010,坚果礼盒,食品,抖音,2,163.4,326.8
ORD11655,2025-09-01,U00466,华北,36-45,女,P007,面霜,美妆,天猫,1,181.35,181.35
ORD12250,2025-09-01,U00633,华南,26-35,男,P004,保温杯,家居,抖音,1,79.88,79.88
ORD12949,2025-09-01,U00833,西南,26-35,男,P003,蓝牙音箱,电子,抖音,1,444.7,444.7
ORD14084,2025-09-01,U01134,华中,26-35,女,P003,蓝牙音箱,电子,天猫,1,445.38,445.38
ORD14465,2025-09-01,U01237,华北,55+,男,P001,无线耳机,电子,拼多多,1,286.19,286.19
ORD14697,2025-09-01,U01304,华南,26-35,女,P008,口红,美妆,抖音,1,139.82,139.82
ORD14878,2025-09-01,U01349,华东,36-45,男,P010,坚果礼盒,食品,拼多多,1,158.61,158.61
ORD14966,2025-09-01,U01380,华中,55+,女,P003,蓝牙音箱,电子,拼多多,1,430.05,430.05
ORD14988,2025-09-01,U01384,华南,55+,女,P007,面霜,美妆,京东,1,184.15,184.15
ORD15317,2025-09-01,U01462,西南,18-25,女,P007,面霜,美妆,天猫,1,171.09,171.09
ORD12155,2025-09-02,U00603,西南,18-25,男,P004,保温杯,家居,拼多多,2,83.29,166.58
ORD12593,2025-09-02,U00736,华南,46-55,女,P010,坚果礼盒,食品,天猫,1,156.25,156.25
ORD13110,2025-09-02,U00880,华东,18-25,女,P003,蓝牙音箱,电子,抖音,3,395.22,1185.66
ORD14165,2025-09-02,U01163,华中,26-35,男,P005,瑜伽垫,运动,线下门店,3,121.75,365.25
ORD14182,2025-09-02,U01165,华北,18-25,男,P002,智能手表,电子,京东,2,843.99,1687.98
ORD14695,2025-09-02,U01304,华南,26-35,女,P008,口红,美妆,天猫,1,156.18,156.18
ORD14775,2025-09-02,U01326,西南,36-45,男,P005,瑜伽垫,运动,抖音,1,119.84,119.84
ORD11117,2025-09-03,U00298,华南,26-35,男,P001,无线耳机,电子,京东,1,294.24,294.24
ORD11460,2025-09-03,U00403,华南,26-35,女,P008,口红,美妆,抖音,1,151.08,151.08
ORD11515,2025-09-03,U00421,华东,18-25,女,P003,蓝牙音箱,电子,京东,3,429.39,1288.17
ORD11976,2025-09-03,U00563,东北,26-35,男,P004,保温杯,家居,线下门店,1,87.01,87.01
ORD12968,2025-09-03,U00834,西南,36-45,男,P005,瑜伽垫,运动,抖音,4,118.61,474.44
ORD13095,2025-09-03,U00877,西北,18-25,男,P004,保温杯,家居,线下门店,1,78.63,78.63
ORD13251,2025-09-03,U00910,东北,55+,女,P004,保温杯,家居,抖音,2,76.07,152.14
ORD13574,2025-09-03,U01009,华东,26-35,女,P008,口红,美妆,抖音,3,153.01,459.03
ORD14082,2025-09-03,U01133,华东,26-35,女,P004,保温杯,家居,拼多多,1,80.48,80.48
ORD10435,2025-09-04,U00114,华南,36-45,女,P007,面霜,美妆,拼多多,1,178.59,178.59
ORD10533,2025-09-04,U00129,华南,26-35,女,P001,无线耳机,电子,抖音,1,255.88,255.88
ORD12230,2025-09-04,U00628,华北,46-55,男,P009,咖啡豆,食品,京东,3,77.24,231.72
ORD12370,2025-09-04,U00663,华南,26-35,女,P002,智能手表,电子,线下门店,1,768.33,768.33
ORD12618,2025-09-04,U00740,华北,36-45,女,P009,咖啡豆,食品,抖音,4,68.59,274.36
ORD13569,2025-09-04,U01008,华东,46-55,女,P004,保温杯,家居,拼多多,2,81.24,162.48
ORD14451,2025-09-04,U01232,西南,26-35,女,P005,瑜伽垫,运动,抖音,1,123.18,123.18
ORD14541,2025-09-04,U01256,华南,18-25,男,P001,无线耳机,电子,天猫,1,282.85,282.85
ORD14980,2025-09-04,U01381,华南,36-45,女,P004,保温杯,家居,京东,2,87.46,174.92
ORD10035,2025-09-05,U00007,西南,18-25,男,P004,保温杯,家居,拼多多,1,81.68,81.68
ORD10369,2025-09-05,U00099,华中,36-45,女,P001,无线耳机,电子,京东,2,279.0,558.0
ORD10708,2025-09-05,U00183,东北,26-35,男,P006,跑步鞋,运动,京东,2,557.51,1115.02
ORD11050,2025-09-05,U00276,华南,18-25,女,P007,面霜,美妆,线下门店,2,188.9,377.8
ORD11596,2025-09-05,U00448,华南,46-55,女,P007,面霜,美妆,线下门店,3,178.05,534.15
ORD12463,2025-09-05,U00691,华南,46-55,男,P009,咖啡豆,食品,天猫,1,74.83,74.83
ORD14371,2025-09-05,U01209,华东,18-25,男,P009,咖啡豆,食品,天猫,1,71.71,71.71
ORD14378,2025-09-05,U01212,华中,26-35,男,P010,坚果礼盒,食品,京东,2,146.97,293.94
ORD14929,2025-09-05,U01364,华南,26-35,男,P010,坚果礼盒,食品,拼多多,2,152.69,305.38
ORD10408,2025-09-06,U00110,西北,46-55,男,P002,智能手表,电子,京东,1,830.79,830.79
ORD10453,2025-09-06,U00117,华北,26-35,男,P010,坚果礼盒,食品,京东,1,163.19,163.19
ORD11065,2025-09-06,U00282,西南,46-55,男,P008,口红,美妆,天猫,1,154.25,154.25
ORD11193,2025-09-06,U00319,华南,36-45,女,P009,咖啡豆,食品,京东,1,73.75,73.75
ORD11287,2025-09-06,U00348,华北,36-45,女,P010,坚果礼盒,食品,抖音,1,157.77,157.77
ORD11438,2025-09-06,U00399,华南,46-55,男,P004,保温杯,家居,抖音,2,77.39,154.78
ORD12285,2025-09-06,U00645,华东,26-35,女,P008,口红,美妆,天猫,2,142.76,285.52
ORD12918,2025-09-06,U00830,东北,36-45,女,P006,跑步鞋,运动,天猫,2,597.36,1194.72
ORD13217,2025-09-06,U00902,华东,26-35,女,P005,瑜伽垫,运动,京东,1,111.44,111.44
ORD13455,2025-09-06,U00974,华南,18-25,女,P006,跑步鞋,运动,拼多多,1,567.61,567.61
ORD13486,2025-09-06,U00983,东北,36-45,男,P005,瑜伽垫,运动,抖音,2,127.87,255.74
ORD13752,2025-09-06,U01050,华东,46-55,女,P009,咖啡豆,食品,抖音,5,78.69,393.45
ORD13830,2025-09-06,U01072,西南,26-35,男,P004,保温杯,家居,京东,2,84.75,169.5
ORD13969,2025-09-06,U01100,华东,18-25,男,P001,无线耳机,电子,拼多多,1,284.27,284.27
ORD14168,2025-09-06,U01163,华中,26-35,男,P010,坚果礼盒,食品,京东,1,162.03,162.03
ORD10774,2025-09-07,U00200,华东,18-25,男,P003,蓝牙音箱,电子,拼多多,1,391.11,391.11
ORD11186,2025-09-07,U00316,华东,55+,女,P010,坚果礼盒,食品,线下门店,2,161.22,322.44
ORD11537,2025-09-07,U00427,西南,36-45,女,P001,无线耳机,电子,京东,2,275.25,550.5
ORD11635,2025-09-07,U00459,华东,26-35,女,P008,口红,美妆,天猫,1,152.7,152.7
ORD14266,2025-09-07,U01187,华南,46-55,男,P001,无线耳机,电子,天猫,1,260.43,260.43
ORD15277,2025-09-07,U01456,华南,36-45,女,P008,口红,美妆,线下门店,1,136.76,136.76
ORD12719,2025-09-08,U00769,西南,18-25,男,P004,保温杯,家居,天猫,3,77.49,232.47
ORD12982,2025-09-08,U00839,东北,26-35,女,P010,坚果礼盒,食品,抖音,1,159.35,159.35
ORD13008,2025-09-08,U00842,华东,26-35,女,P007,面霜,美妆,拼多多,1,185.87,185.87
ORD13481,2025-09-08,U00981,东北,26-35,女,P003,蓝牙音箱,电子,天猫,1,409.48,409.48
ORD13542,2025-09-08,U01001,西南,36-45,男,P007,面霜,美妆,拼多多,1,193.63,193.63
ORD13818,2025-09-08,U01071,华北,18-25,女,P004,保温杯,家居,抖音,1,77.51,77.51
ORD14736,2025-09-08,U01314,华北,26-35,女,P004,保温杯,家居,拼多多,1,80.4,80.4
ORD14915,2025-09-08,U01360,华东,18-25,女,P003,蓝牙音箱,电子,抖音,2,457.96,915.92
ORD15038,2025-09-08,U01396,华北,26-35,男,P005,瑜伽垫,运动,抖音,1,120.14,120.14
ORD15085,2025-09-08,U01407,华南,26-35,女,P004,保温杯,家居,拼多多,1,88.65,88.65
ORD10248,2025-09-09,U00070,华东,26-35,男,P010,坚果礼盒,食品,抖音,1,155.62,155.62
ORD10399,2025-09-09,U00109,华东,36-45,女,P009,咖啡豆,食品,天猫,1,68.0,68.0
ORD10665,2025-09-09,U00164,华北,26-35,女,P007,面霜,美妆,拼多多,2,181.91,363.82
ORD11419,2025-09-09,U00391,华东,18-25,女,P009,咖啡豆,食品,线下门店,1,78.79,78.79
ORD11563,2025-09-09,U00438,华东,46-55,女,P007,面霜,美妆,抖音,1,176.03,176.03
ORD12730,2025-09-09,U00773,华北,36-45,女,P001,无线耳机,电子,天猫,1,294.57,294.57
ORD12737,2025-09-09,U00775,华北,18-25,男,P004,保温杯,家居,线下门店,1,87.28,87.28
ORD13346,2025-09-09,U00940,华东,26-35,女,P002,智能手表,电子,京东,1,894.22,894.22
ORD14553,2025-09-09,U01260,西南,26-35,女,P003,蓝牙音箱,电子,京东,2,400.86,801.72
ORD14726,2025-09-09,U01311,华南,46-55,女,P004,保温杯,家居,线下门店,1,83.19,83.19
ORD14968,2025-09-09,U01381,华南,36-45,女,P005,瑜伽垫,运动,京东,1,126.38,126.38
ORD15101,2025-09-09,U01411,华东,26-35,女,P003,蓝牙音箱,电子,抖音,3,424.16,1272.48
ORD10443,2025-09-10,U00114,华南,36-45,女,P008,口红,美妆,线下门店,1,156.68,156.68
ORD10812,2025-09-10,U00208,华东,18-25,女,P006,跑步鞋,运动,拼多多,1,538.4,538.4
ORD10909,2025-09-10,U00234,华北,36-45,男,P004,保温杯,家居,抖音,1,77.9,77.9
ORD11213,2025-09-10,U00323,华东,46-55,男,P001,无线耳机,电子,京东,2,272.58,545.16
ORD11569,2025-09-10,U00439,华东,18-25,女,P002,智能手表,电子,抖音,1,786.26,786.26
ORD12091,2025-09-10,U00588,华中,36-45,女,P009,咖啡豆,食品,抖音,4,78.99,315.96
ORD12440,2025-09-10,U00686,华南,26-35,男,P008,口红,美妆,拼多多,1,151.33,151.33
ORD13774,2025-09-10,U01058,华东,46-55,男,P007,面霜,美妆,抖音,1,195.23,195.23
ORD13944,2025-09-10,U01096,华东,26-35,男,P001,无线耳机,电子,拼多多,4,285.95,1143.8
ORD14339,2025-09-10,U01202,华东,26-35,男,P004,保温杯,家居,拼多多,4,79.02,316.08
ORD14393,2025-09-10,U01214,西南,36-45,男,P004,保温杯,家居,天猫,1,83.16,83.16
ORD14568,2025-09-10,U01267,华北,36-45,女,P009,咖啡豆,食品,拼多多,1,69.29,69.29
ORD15175,2025-09-10,U01431,华北,26-35,女,P004,保温杯,家居,天猫,1,81.67,81.67
ORD15275,2025-09-10,U01456,华南,36-45,女,P010,坚果礼盒,食品,京东,4,150.83,603.32
ORD15383,2025-09-10,U01478,华中,26-35,女,P001,无线耳机,电子,天猫,1,296.88,296.88
ORD10139,2025-09-11,U00037,华南,55+,男,P001,无线耳机,电子,抖音,2,267.69,535.38
ORD10470,2025-09-11,U00119,东北,18-25,男,P003,蓝牙音箱,电子,天猫,2,397.42,794.84
ORD10956,2025-09-11,U00249,华东,46-55,男,P004,保温杯,家居,天猫,2,86.41,172.82
ORD11913,2025-09-11,U00539,华南,36-45,女,P003,蓝牙音箱,电子,抖音,3,405.71,1217.13
ORD12018,2025-09-11,U00576,西南,36-45,男,P009,咖啡豆,食品,线下门店,1,71.44,71.44
ORD12919,2025-09-11,U00830,东北,36-45,女,P010,坚果礼盒,食品,抖音,1,164.24,164.24
ORD13472,2025-09-11,U00980,西南,55+,女,P005,瑜伽垫,运动,京东,2,110.32,220.64
ORD13780,2025-09-11,U01058,华东,46-55,男,P007,面霜,美妆,京东,5,192.36,961.8
ORD14678,2025-09-11,U01298,华北,18-25,女,P004,保温杯,家居,拼多多,3,83.41,250.23
ORD14827,2025-09-11,U01340,华中,36-45,男,P005,瑜伽垫,运动,天猫,3,128.48,385.44
ORD15158,2025-09-11,U01424,华南,36-45,女,P002,智能手表,电子,线下门店,2,819.73,1639.46
ORD12538,2025-09-12,U00715,东北,26-35,男,P010,坚果礼盒,食品,京东,1,165.7,165.7
ORD13586,2025-09-12,U01012,华东,36-45,男,P005,瑜伽垫,运动,抖音,1,112.76,112.76
ORD13835,2025-09-12,U01073,华北,26-35,女,P005,瑜伽垫,运动,抖音,1,120.43,120.43
ORD13995,2025-09-12,U01108,华北,36-45,女,P007,面霜,美妆,拼多多,2,171.02,342.04
ORD14081,2025-09-12,U01133,华东,26-35,女,P004,保温杯,家居,天猫,1,76.89,76.89
ORD14396,2025-09-12,U01214,西南,36-45,男,P004,保温杯,家居,天猫,4,85.71,342.84
ORD11037,2025-09-13,U00270,华南,36-45,女,P005,瑜伽垫,运动,抖音,1,120.81,120.81
ORD11731,2025-09-13,U00487,华中,18-25,女,P002,智能手表,电子,线下门店,1,792.29,792.29
ORD13549,2025-09-13,U01003,华东,26-35,男,P006,跑步鞋,运动,抖音,2,540.44,1080.88
ORD13600,2025-09-13,U01015,华东,18-25,女,P007,面霜,美妆,拼多多,1,179.46,179.46
ORD13758,2025-09-13,U01053,华东,26-35,男,P006,跑步鞋,运动,抖音,3,560.04,1680.12
ORD15077,2025-09-13,U01405,华北,26-35,女,P004,保温杯,家居,京东,1,80.25,80.25
ORD10855,2025-09-14,U00219,西南,26-35,女,P009,咖啡豆,食品,天猫,1,67.82,67.82
ORD10861,2025-09-14,U00222,华东,36-45,男,P010,坚果礼盒,食品,天猫,2,152.16,304.32
ORD10958,2025-09-14,U00249,华东,46-55,男,P004,保温杯,家居,天猫,1,81.08,81.08
ORD11661,2025-09-14,U00468,华东,26-35,男,P006,跑步鞋,运动,抖音,1,576.57,576.57
ORD12333,2025-09-14,U00654,华中,26-35,女,P008,口红,美妆,线下门店,1,143.37,143.37
ORD12384,2025-09-14,U00666,华南,36-45,男,P003,蓝牙音箱,电子,拼多多,2,438.41,876.82
ORD12564,2025-09-14,U00726,东北,36-45,男,P004,保温杯,家居,天猫,2,79.75,159.5
ORD13295,2025-09-14,U00926,华东,46-55,女,P003,蓝牙音箱,电子,线下门店,1,422.96,422.96
ORD13850,2025-09-14,U01074,华南,26-35,女,P010,坚果礼盒,食品,拼多多,1,160.54,160.54
ORD14268,2025-09-14,U01187,华南,46-55,男,P005,瑜伽垫,运动,天猫,1,120.03,120.03
ORD14700,2025-09-14,U01304,华南,26-35,女,P007,面霜,美妆,天猫,1,196.7,196.7
ORD14820,2025-09-14,U01338,华北,26-35,男,P008,口红,美妆,天猫,1,142.68,142.68
ORD14845,2025-09-14,U01342,华东,46-55,女,P001,无线耳机,电子,天猫,1,278.76,278.76
ORD14951,2025-09-14,U01373,东北,26-35,男,P004,保温杯,家居,抖音,1,75.98,75.98
ORD15063,2025-09-14,U01399,华东,36-45,女,P008,口红,美妆,抖音,2,143.76,287.52
ORD15357,2025-09-14,U01470,西南,26-35,男,P008,口红,美妆,京东,1,147.81,147.81
ORD10683,2025-09-15,U00171,华东,26-35,男,P010,坚果礼盒,食品,天猫,1,148.33,148.33
ORD12044,2025-09-15,U00581,华东,36-45,女,P002,智能手表,电子,京东,1,788.73,788.73
ORD12456,2025-09-15,U00689,华南,26-35,女,P006,跑步鞋,运动,抖音,2,517.55,1035.1
ORD12567,2025-09-15,U00729,华南,46-55,女,P010,坚果礼盒,食品,京东,3,148.29,444.87
ORD13746,2025-09-15,U01050,华东,46-55,女,P009,咖啡豆,食品,拼多多,1,69.47,69.47
ORD13966,2025-09-15,U01099,华北,46-55,女,P010,坚果礼盒,食品,抖音,2,143.46,286.92
ORD14223,2025-09-15,U01177,华东,26-35,男,P002,智能手表,电子,线下门店,2,769.71,1539.42
ORD14606,2025-09-15,U01277,华南,26-35,女,P010,坚果礼盒,食品,天猫,1,163.99,163.99
ORD14884,2025-09-15,U01352,华南,26-35,男,P010,坚果礼盒,食品,拼多多,1,167.08,167.08
ORD10941,2025-09-16,U00243,华中,26-35,女,P003,蓝牙音箱,电子,抖音,2,394.09,788.18
ORD11177,2025-09-16,U00315,西南,36-45,女,P004,保温杯,家居,京东,1,83.57,83.57
ORD11595,2025-09-16,U00447,华中,26-35,女,P006,跑步鞋,运动,天猫,3,598.83,1796.49
ORD11811,2025-09-16,U00508,华东,36-45,女,P004,保温杯,家居,抖音,2,85.67,171.34
ORD11894,2025-09-16,U00536,西南,36-45,男,P004,保温杯,家居,京东,1,78.54,78.54
ORD12913,2025-09-16,U00826,华东,26-35,女,P007,面霜,美妆,抖音,2,198.67,397.34
ORD13999,2025-09-16,U01108,华北,36-45,女,P008,口红,美妆,抖音,1,158.54,158.54
ORD14643,2025-09-16,U01285,西北,26-35,女,P006,跑步鞋,运动,天猫,2,510.5,1021.0
ORD14909,2025-09-16,U01359,西北,26-35,女,P004,保温杯,家居,抖音,1,85.26,85.26
ORD15439,2025-09-16,U01494,西北,26-35,女,P007,面霜,美妆,天猫,1,189.94,189.94
ORD10089,2025-09-17,U00020,华中,18-25,女,P009,咖啡豆,食品,天猫,2,74.13,148.26
ORD10370,2025-09-17,U00099,华中,36-45,女,P008,口红,美妆,抖音,1,151.49,151.49
ORD10891,2025-09-17,U00228,华东,18-25,女,P004,保温杯,家居,线下门店,1,81.39,81.39
ORD11704,2025-09-17,U00482,华中,36-45,男,P007,面霜,美妆,京东,1,175.78,175.78
ORD12351,2025-09-17,U00660,西北,18-25,女,P004,保温杯,家居,京东,1,78.08,78.08
ORD12793,2025-09-17,U00793,华北,18-25,男,P002,智能手表,电子,抖音,1,814.48,814.48
ORD13073,2025-09-17,U00867,华中,36-45,女,P004,保温杯,家居,京东,2,77.39,154.78
ORD13868,2025-09-17,U01077,西南,26-35,男,P007,面霜,美妆,拼多多,1,179.13,179.13
ORD14496,2025-09-17,U01244,西南,26-35,女,P004,保温杯,家居,天猫,4,87.64,350.56
ORD15290,2025-09-17,U01457,华东,36-45,女,P004,保温杯,家居,天猫,1,80.28,80.28
ORD15326,2025-09-17,U01463,华北,36-45,女,P005,瑜伽垫,运动,抖音,2,113.89,227.78
ORD15331,2025-09-17,U01463,华北,36-45,女,P010,坚果礼盒,食品,天猫,3,154.47,463.41
ORD10647,2025-09-18,U00159,华南,46-55,男,P003,蓝牙音箱,电子,抖音,1,407.78,407.78
ORD11411,2025-09-18,U00390,华北,18-25,女,P008,口红,美妆,京东,2,142.99,285.98
ORD11769,2025-09-18,U00498,华南,55+,女,P004,保温杯,家居,天猫,2,80.54,161.08
ORD11799,2025-09-18,U00506,华中,36-45,女,P001,无线耳机,电子,抖音,1,296.86,296.86
ORD13624,2025-09-18,U01019,华东,46-55,女,P005,瑜伽垫,运动,天猫,2,117.15,234.3
ORD13912,2025-09-18,U01089,西北,36-45,女,P007,面霜,美妆,京东,5,176.78,883.9
ORD14026,2025-09-18,U01114,华南,36-45,女,P010,坚果礼盒,食品,天猫,1,152.79,152.79
ORD14400,2025-09-18,U01215,华中,36-45,女,P001,无线耳机,电子,京东,4,274.34,1097.36
ORD14670,2025-09-18,U01294,华南,26-35,男,P004,保温杯,家居,天猫,1,84.92,84.92
ORD10229,2025-09-19,U00065,华东,46-55,女,P005,瑜伽垫,运动,京东,2,115.72,231.44
ORD11747,2025-09-19,U00489,华东,26-35,男,P010,坚果礼盒,食品,天猫,1,161.45,161.45
ORD12379,2025-09-19,U00664,西南,18-25,女,P005,瑜伽垫,运动,抖音,2,125.55,251.1
ORD12881,2025-09-19,U00817,华东,36-45,男,P007,面霜,美妆,京东,1,189.8,189.8
ORD13162,2025-09-19,U00891,华南,36-45,男,P006,跑步鞋,运动,抖音,1,552.31,552.31
ORD13568,2025-09-19,U01008,华东,46-55,女,P004,保温杯,家居,抖音,1,82.74,82.74
ORD13675,2025-09-19,U01034,西南,26-35,男,P007,面霜,美妆,抖音,2,185.43,370.86
ORD14159,2025-09-19,U01163,华中,26-35,男,P006,跑步鞋,运动,京东,2,586.16,1172.32
ORD10431,2025-09-20,U00114,华南,36-45,女,P008,口红,美妆,天猫,1,140.19,140.19
ORD10729,2025-09-20,U00189,西南,46-55,女,P005,瑜伽垫,运动,京东,4,117.9,471.6
ORD12336,2025-09-20,U00655,华东,26-35,男,P010,坚果礼盒,食品,拼多多,4,150.31,601.24
ORD12498,2025-09-20,U00701,华北,36-45,女,P002,智能手表,电子,拼多多,1,845.35,845.35
ORD12755,2025-09-20,U00779,华北,36-45,女,P008,口红,美妆,京东,2,137.53,275.06
ORD12768,2025-09-20,U00783,华东,46-55,女,P006,跑步鞋,运动,京东,1,556.52,556.52
ORD15180,2025-09-20,U01431,华北,26-35,女,P004,保温杯,家居,京东,1,81.35,81.35
ORD15450,2025-09-20,U01498,华北,18-25,女,P004,保温杯,家居,抖音,1,87.5,87.5
ORD10194,2025-09-21,U00056,华东,26-35,男,P006,跑步鞋,运动,天猫,4,588.03,2352.12
ORD10629,2025-09-21,U00153,华中,26-35,男,P007,面霜,美妆,天猫,1,179.66,179.66
ORD11594,2025-09-21,U00447,华中,26-35,女,P006,跑步鞋,运动,抖音,1,578.32,578.32
ORD12075,2025-09-21,U00587,西南,36-45,男,P002,智能手表,电子,抖音,2,829.02,1658.04
ORD12568,2025-09-21,U00729,华南,46-55,女,P009,咖啡豆,食品,拼多多,2,74.77,149.54
ORD13312,2025-09-21,U00929,西南,36-45,男,P003,蓝牙音箱,电子,拼多多,1,396.91,396.91
ORD13517,2025-09-21,U00995,华北,46-55,女,P005,瑜伽垫,运动,抖音,2,125.68,251.36
ORD13734,2025-09-21,U01047,华中,46-55,男,P004,保温杯,家居,线下门店,1,81.07,81.07
ORD14637,2025-09-21,U01284,西南,18-25,男,P004,保温杯,家居,线下门店,1,76.9,76.9
ORD14958,2025-09-21,U01375,华东,26-35,女,P008,口红,美妆,天猫,2,139.91,279.82
ORD15153,2025-09-21,U01422,东北,18-25,男,P007,面霜,美妆,天猫,1,192.21,192.21
ORD15219,2025-09-21,U01441,华东,36-45,女,P005,瑜伽垫,运动,天猫,1,110.95,110.95
ORD10250,2025-09-22,U00070,华东,26-35,男,P005,瑜伽垫,运动,拼多多,1,128.72,128.72
ORD10682,2025-09-22,U00171,华东,26-35,男,P004,保温杯,家居,天猫,1,87.66,87.66
ORD11106,2025-09-22,U00293,华东,46-55,女,P008,口红,美妆,抖音,1,156.17,156.17
ORD11579,2025-09-22,U00441,西南,46-55,女,P003,蓝牙音箱,电子,拼多多,2,395.99,791.98
ORD11911,2025-09-22,U00538,华北,36-45,男,P005,瑜伽垫,运动,京东,3,119.94,359.82
ORD12777,2025-09-22,U00788,华北,36-45,女,P002,智能手表,电子,京东,1,832.53,832.53
ORD14477,2025-09-22,U01239,华南,46-55,男,P004,保温杯,家居,天猫,1,78.59,78.59
ORD15040,2025-09-22,U01396,华北,26-35,男,P007,面霜,美妆,天猫,1,170.09,170.09
ORD10882,2025-09-23,U00225,东北,26-35,男,P004,保温杯,家居,京东,1,85.3,85.3
ORD11597,2025-09-23,U00448,华南,46-55,女,P009,咖啡豆,食品,天猫,2,73.49,146.98
ORD13392,2025-09-23,U00954,华东,26-35,女,P002,智能手表,电子,抖音,2,869.12,1738.24
ORD13459,2025-09-23,U00975,华东,26-35,女,P004,保温杯,家居,拼多多,1,85.2,85.2
ORD13539,2025-09-23,U01000,华北,18-25,女,P009,咖啡豆,食品,线下门店,1,74.86,74.86
ORD13977,2025-09-23,U01103,华南,36-45,男,P008,口红,美妆,抖音,4,152.76,611.04
ORD14021,2025-09-23,U01113,华中,26-35,女,P007,面霜,美妆,天猫,1,193.54,193.54
ORD15301,2025-09-23,U01459,华东,36-45,男,P006,跑步鞋,运动,抖音,1,509.99,509.99
ORD10214,2025-09-24,U00060,华南,26-35,女,P010,坚果礼盒,食品,线下门店,1,145.73,145.73
ORD10514,2025-09-24,U00123,华东,36-45,女,P002,智能手表,电子,抖音,1,796.7,796.7
ORD10919,2025-09-24,U00239,华南,18-25,女,P008,口红,美妆,抖音,1,157.77,157.77
ORD12820,2025-09-24,U00801,西南,36-45,女,P008,口红,美妆,线下门店,1,146.52,146.52
ORD12878,2025-09-24,U00816,华中,26-35,女,P004,保温杯,家居,拼多多,1,84.2,84.2
ORD13534,2025-09-24,U01000,华北,18-25,女,P009,咖啡豆,食品,拼多多,1,73.7,73.7
ORD13559,2025-09-24,U01005,华中,26-35,男,P005,瑜伽垫,运动,天猫,1,123.52,123.52
ORD15172,2025-09-24,U01431,华北,26-35,女,P004,保温杯,家居,抖音,1,85.42,85.42
ORD10029,2025-09-25,U00006,华北,26-35,男,P006,跑步鞋,运动,抖音,1,557.04,557.04
ORD10174,2025-09-25,U00053,华南,36-45,女,P008,口红,美妆,拼多多,2,139.35,278.7
ORD10668,2025-09-25,U00165,华南,18-25,女,P003,蓝牙音箱,电子,抖音,2,395.18,790.36
ORD10842,2025-09-25,U00217,华南,26-35,女,P010,坚果礼盒,食品,天猫,3,151.71,455.13
ORD11061,2025-09-25,U00280,华东,26-35,男,P005,瑜伽垫,运动,拼多多,1,111.71,111.71
ORD12352,2025-09-25,U00660,西北,18-25,女,P007,面霜,美妆,京东,2,193.51,387.02
ORD12841,2025-09-25,U00804,华中,26-35,女,P008,口红,美妆,京东,1,157.17,157.17
ORD14476,2025-09-25,U01238,东北,18-25,男,P008,口红,美妆,京东,2,138.02,276.04
ORD15376,2025-09-25,U01472,华东,26-35,女,P006,跑步鞋,运动,京东,3,584.74,1754.22
ORD10416,2025-09-26,U00112,华东,46-55,男,P007,面霜,美妆,京东,2,183.13,366.26
ORD10550,2025-09-26,U00137,华北,26-35,男,P001,无线耳机,电子,拼多多,1,255.93,255.93
ORD10830,2025-09-26,U00212,华东,18-25,女,P007,面霜,美妆,线下门店,1,189.2,189.2
ORD11724,2025-09-26,U00486,东北,26-35,女,P004,保温杯,家居,天猫,2,84.99,169.98
ORD11784,2025-09-26,U00502,华北,36-45,女,P009,咖啡豆,食品,拼多多,1,78.81,78.81
ORD11887,2025-09-26,U00534,华东,46-55,女,P006,跑步鞋,运动,京东,2,566.62,1133.24
ORD12086,2025-09-26,U00588,华中,36-45,女,P005,瑜伽垫,运动,抖音,2,112.54,225.08
ORD12947,2025-09-26,U00833,西南,26-35,男,P004,保温杯,家居,抖音,2,77.3,154.6
ORD13025,2025-09-26,U00848,西南,26-35,女,P002,智能手表,电子,抖音,1,870.57,870.57
