transaction_id,purchase_date,category,product_name,channel,customer_age_group,customer_gender,quantity,unit_price,discount_rate,revenue,customer_id
TX50086,2025-03-08,Home,Bedsheet,Marketplace,36-45,F,3,40.5,0.1,121.5,U00747
TX50096,2025-03-08,Beauty,Lipstick,Marketplace,46-55,M,1,19.8,0.1,19.8,U00132
TX50154,2025-03-08,Home,Lamp,Mobile App,46-55,Other,1,38.5,0.3,38.5,U00320
TX50293,2025-03-08,Clothing,Jeans,Social Media,26-35,Other,1,58.5,0.1,58.5,U00459
TX50828,2025-03-08,Clothing,Hoodie,Mobile App,36-45,M,1,49.5,0.1,49.5,U00758
TX51198,2025-03-08,Books,Self-Help,Mobile App,26-35,F,1,19.8,0.1,19.8,U00623
TX51269,2025-03-08,Home,Rug,Marketplace,18-25,M,1,120,0,120,U00437
TX51308,2025-03-08,Home,Bedsheet,Mobile App,26-35,F,1,40.5,0.1,40.5,U00727
TX51943,2025-03-08,Electronics,Charger,Social Media,26-35,F,2,35,0,70,U00869
TX52259,2025-03-08,Books,Fiction Novel,Marketplace,18-25,Other,2,18,0,36,U00102
TX50044,2025-03-09,Clothing,Dress,Social Media,26-35,Other,1,75,0,75,U00024
TX50355,2025-03-09,Clothing,Hoodie,Marketplace,46-55,F,1,55,0,55,U00696
TX51100,2025-03-09,Electronics,Phone Case,Web,36-45,M,1,20.0,0.2,20.0,U00448
TX51317,2025-03-09,Books,Biography,Mobile App,46-55,F,1,22.4,0.2,22.4,U00290
TX52015,2025-03-09,Electronics,Headphones,Marketplace,26-35,Other,2,89,0,178,U00837
TX52042,2025-03-09,Clothing,Hoodie,Mobile App,26-35,Other,1,49.5,0.1,49.5,U00846
TX50823,2025-03-10,Electronics,Headphones,Social Media,46-55,M,1,80.1,0.1,80.1,U00147
TX51136,2025-03-10,Clothing,Sneakers,Marketplace,56+,M,1,95,0,95,U00031
TX51245,2025-03-10,Books,Tech Manual,Mobile App,18-25,F,2,31.5,0.3,63.0,U00191
TX51415,2025-03-10,Clothing,Dress,Mobile App,26-35,M,1,60.0,0.2,60.0,U00563
TX51541,2025-03-10,Home,Curtain,Marketplace,56+,F,1,52.0,0.2,52.0,U00377
TX50168,2025-03-11,Home,Curtain,Marketplace,18-25,Other,1,65,0,65,U00119
TX50335,2025-03-11,Home,Lamp,Marketplace,46-55,F,1,38.5,0.3,38.5,U00818
TX50460,2025-03-11,Books,Biography,Social Media,36-45,Other,2,28,0,56,U00280
TX50538,2025-03-11,Electronics,Bluetooth Speaker,Social Media,18-25,F,1,71.1,0.1,71.1,U00824
TX51529,2025-03-11,Home,Lamp,Marketplace,46-55,F,2,49.5,0.1,99.0,U00109
TX51971,2025-03-11,Electronics,Headphones,Mobile App,36-45,Other,1,62.3,0.3,62.3,U00531
TX52094,2025-03-11,Beauty,Lipstick,Marketplace,26-35,M,2,22,0,44,U00583
TX52238,2025-03-11,Clothing,Jeans,Web,56+,Other,1,65,0,65,U00215
TX50127,2025-03-12,Clothing,Hoodie,Web,26-35,F,2,55,0,110,U00293
TX50523,2025-03-12,Home,Rug,Social Media,36-45,M,2,120,0,240,U00706
TX50568,2025-03-12,Home,Lamp,Mobile App,46-55,M,1,38.5,0.3,38.5,U00382
TX50783,2025-03-12,Books,Cookbook,Marketplace,46-55,Other,1,25,0,25,U00640
TX50944,2025-03-12,Beauty,Lipstick,Mobile App,26-35,Other,2,19.8,0.1,39.6,U00164
TX51347,2025-03-12,Electronics,Charger,Mobile App,46-55,Other,1,28.0,0.2,28.0,U00416
TX51362,2025-03-12,Beauty,Face Mask,Social Media,56+,F,1,18,0,18,U00528
TX51675,2025-03-12,Beauty,Skincare Set,Marketplace,18-25,M,1,89,0,89,U00756
TX51896,2025-03-12,Beauty,Skincare Set,Web,56+,M,2,89,0,178,U00832
TX52405,2025-03-12,Books,Cookbook,Web,56+,M,1,20.0,0.2,20.0,U00031
TX52484,2025-03-12,Beauty,Face Mask,Social Media,36-45,Other,2,16.2,0.1,32.4,U00863
TX51592,2025-03-13,Clothing,Jeans,Mobile App,26-35,M,1,58.5,0.1,58.5,U00487
TX51625,2025-03-13,Home,Bedsheet,Marketplace,26-35,Other,1,45,0,45,U00056
TX51710,2025-03-13,Books,Tech Manual,Mobile App,26-35,F,1,31.5,0.3,31.5,U00177
TX51831,2025-03-13,Books,Biography,Social Media,46-55,F,1,19.6,0.3,19.6,U00648
TX51954,2025-03-13,Books,Biography,Marketplace,26-35,M,1,28,0,28,U00113
TX52066,2025-03-13,Electronics,Charger,Mobile App,46-55,M,2,35,0,70,U00374
TX52095,2025-03-13,Clothing,T-Shirt,Mobile App,36-45,F,1,19.6,0.3,19.6,U00229
TX52235,2025-03-13,Beauty,Skincare Set,Social Media,18-25,Other,1,89,0,89,U00590
TX52339,2025-03-13,Electronics,Headphones,Web,36-45,Other,3,89,0,267,U00249
TX52348,2025-03-13,Clothing,Hoodie,Marketplace,18-25,M,1,55,0,55,U00278
TX50329,2025-03-14,Home,Bedsheet,Web,36-45,M,1,40.5,0.1,40.5,U00024
TX50384,2025-03-14,Clothing,T-Shirt,Social Media,56+,Other,1,28,0,28,U00234
TX50643,2025-03-14,Beauty,Hair Dryer,Mobile App,56+,M,3,45.5,0.3,136.5,U00580
TX50771,2025-03-14,Home,Rug,Mobile App,56+,F,1,120,0,120,U00887
TX51403,2025-03-14,Electronics,Headphones,Marketplace,26-35,F,1,89,0,89,U00105
TX51549,2025-03-14,Beauty,Lipstick,Social Media,26-35,Other,1,19.8,0.1,19.8,U00720
TX51667,2025-03-14,Clothing,T-Shirt,Marketplace,18-25,M,1,28,0,28,U00523
TX51773,2025-03-14,Books,Self-Help,Social Media,26-35,M,3,22,0,66,U00257
TX51912,2025-03-14,Beauty,Skincare Set,Web,18-25,M,1,71.2,0.2,71.2,U00635
TX50432,2025-03-15,Clothing,Hoodie,Marketplace,36-45,F,3,44.0,0.2,132.0,U00461
TX50549,2025-03-15,Books,Fiction Novel,Web,56+,Other,2,14.4,0.2,28.8,U00584
TX50747,2025-03-15,Electronics,Phone Case,Web,26-35,F,1,17.5,0.3,17.5,U00323
TX51302,2025-03-15,Electronics,Headphones,Mobile App,46-55,Other,2,89,0,178,U00767
TX51805,2025-03-15,Home,Rug,Marketplace,36-45,M,2,120,0,240,U00492
TX52237,2025-03-15,Beauty,Face Mask,Web,26-35,F,1,16.2,0.1,16.2,U00435
TX52429,2025-03-15,Beauty,Hair Dryer,Web,46-55,F,1,58.5,0.1,58.5,U00139
TX50556,2025-03-16,Clothing,Jeans,Marketplace,56+,F,2,52.0,0.2,104.0,U00499
TX50874,2025-03-16,Beauty,Perfume,Social Media,18-25,M,3,99.0,0.1,297.0,U00792
TX51088,2025-03-16,Home,Lamp,Marketplace,46-55,Other,2,55,0,110,U00669
TX51123,2025-03-16,Home,Bedsheet,Mobile App,46-55,Other,1,36.0,0.2,36.0,U00075
TX51309,2025-03-16,Books,Biography,Mobile App,26-35,M,2,28,0,56,U00688
TX51352,2025-03-16,Electronics,Bluetooth Speaker,Marketplace,18-25,F,2,79,0,158,U00378
TX52072,2025-03-16,Books,Biography,Mobile App,26-35,Other,1,28,0,28,U00192
TX50383,2025-03-17,Beauty,Face Mask,Web,26-35,M,1,18,0,18,U00565
TX50730,2025-03-17,Beauty,Perfume,Social Media,26-35,Other,3,110,0,330,U00635
TX51231,2025-03-17,Beauty,Skincare Set,Web,46-55,F,1,62.3,0.3,62.3,U00270
TX51336,2025-03-17,Beauty,Lipstick,Marketplace,46-55,Other,1,17.6,0.2,17.6,U00112
TX52378,2025-03-17,Clothing,Hoodie,Marketplace,36-45,M,1,49.5,0.1,49.5,U00626
TX50229,2025-03-18,Beauty,Skincare Set,Marketplace,18-25,M,1,71.2,0.2,71.2,U00025
TX50579,2025-03-18,Beauty,Hair Dryer,Marketplace,56+,F,2,52.0,0.2,104.0,U00201
TX51020,2025-03-18,Home,Curtain,Mobile App,18-25,F,2,65,0,130,U00095
TX51117,2025-03-18,Books,Fiction Novel,Marketplace,18-25,M,1,18,0,18,U00345
TX51514,2025-03-18,Home,Bedsheet,Mobile App,46-55,M,1,45,0,45,U00871
TX51569,2025-03-18,Clothing,Jeans,Web,18-25,Other,2,52.0,0.2,104.0,U00270
TX51655,2025-03-18,Electronics,Smart Watch,Social Media,18-25,F,2,199,0,398,U00384
TX51804,2025-03-18,Home,Lamp,Web,26-35,Other,2,55,0,110,U00313
TX51900,2025-03-18,Electronics,Headphones,Marketplace,18-25,F,1,89,0,89,U00206
TX52075,2025-03-18,Electronics,Bluetooth Speaker,Mobile App,36-45,M,1,79,0,79,U00129
TX50691,2025-03-19,Books,Self-Help,Mobile App,18-25,F,1,17.6,0.2,17.6,U00236
TX50839,2025-03-19,Home,Rug,Web,18-25,M,1,96.0,0.2,96.0,U00676
TX51499,2025-03-19,Beauty,Perfume,Marketplace,56+,M,1,99.0,0.1,99.0,U00863
TX51835,2025-03-19,Clothing,Dress,Web,26-35,M,2,60.0,0.2,120.0,U00771
TX52260,2025-03-19,Books,Biography,Marketplace,36-45,M,1,22.4,0.2,22.4,U00446
TX50135,2025-03-20,Electronics,Headphones,Marketplace,56+,F,1,80.1,0.1,80.1,U00780
TX50275,2025-03-20,Clothing,Sneakers,Social Media,56+,F,2,76.0,0.2,152.0,U00226
TX50901,2025-03-20,Electronics,Headphones,Web,46-55,Other,1,89,0,89,U00755
TX51051,2025-03-20,Home,Curtain,Mobile App,18-25,Other,1,65,0,65,U00002
TX51074,2025-03-20,Beauty,Face Mask,Social Media,36-45,M,1,12.6,0.3,12.6,U00865
TX51284,2025-03-20,Beauty,Skincare Set,Web,26-35,Other,1,89,0,89,U00574
TX52285,2025-03-20,Beauty,Skincare Set,Mobile App,36-45,F,1,89,0,89,U00360
TX50112,2025-03-21,Books,Self-Help,Mobile App,36-45,M,1,22,0,22,U00855
TX50315,2025-03-21,Beauty,Perfume,Marketplace,18-25,Other,1,88.0,0.2,88.0,U00829
TX50594,2025-03-21,Electronics,Charger,Web,56+,F,1,35,0,35,U00795
TX50819,2025-03-21,Clothing,Dress,Social Media,46-55,F,1,67.5,0.1,67.5,U00127
TX50988,2025-03-21,Electronics,Bluetooth Speaker,Mobile App,18-25,Other,2,79,0,158,U00223
TX51025,2025-03-21,Electronics,Charger,Web,56+,F,1,28.0,0.2,28.0,U00072
TX51329,2025-03-21,Electronics,Smart Watch,Web,36-45,Other,2,199,0,398,U00313
TX51470,2025-03-21,Clothing,Sneakers,Web,18-25,Other,1,95,0,95,U00197
TX51498,2025-03-21,Home,Pillow,Web,46-55,Other,1,35,0,35,U00271
TX52010,2025-03-21,Home,Rug,Marketplace,56+,F,2,108.0,0.1,216.0,U00722
TX52214,2025-03-21,Beauty,Perfume,Marketplace,26-35,Other,1,99.0,0.1,99.0,U00022
TX50421,2025-03-22,Home,Bedsheet,Web,26-35,M,1,45,0,45,U00040
TX50598,2025-03-22,Clothing,T-Shirt,Mobile App,46-55,M,1,22.4,0.2,22.4,U00671
TX50682,2025-03-22,Electronics,Headphones,Social Media,18-25,Other,1,71.2,0.2,71.2,U00320
TX51012,2025-03-22,Beauty,Hair Dryer,Marketplace,56+,M,1,65,0,65,U00005
TX51260,2025-03-22,Beauty,Face Mask,Social Media,46-55,F,1,18,0,18,U00692
TX51361,2025-03-22,Clothing,Jeans,Mobile App,18-25,F,1,58.5,0.1,58.5,U00784
TX51802,2025-03-22,Electronics,Smart Watch,Marketplace,46-55,M,1,199,0,199,U00860
TX51945,2025-03-22,Electronics,Phone Case,Marketplace,46-55,F,1,17.5,0.3,17.5,U00344
TX51980,2025-03-22,Books,Self-Help,Social Media,36-45,Other,2,22,0,44,U00103
TX52489,2025-03-22,Beauty,Skincare Set,Marketplace,18-25,Other,1,80.1,0.1,80.1,U00734
TX50808,2025-03-23,Clothing,Sneakers,Social Media,26-35,F,3,95,0,285,U00819
TX50884,2025-03-23,Books,Fiction Novel,Social Media,36-45,Other,2,18,0,36,U00594
TX51555,2025-03-23,Books,Tech Manual,Mobile App,18-25,M,2,36.0,0.2,72.0,U00577
TX52060,2025-03-23,Clothing,Jeans,Social Media,26-35,Other,2,52.0,0.2,104.0,U00118
TX50098,2025-03-24,Clothing,Jeans,Marketplace,36-45,F,3,58.5,0.1,175.5,U00724
TX50439,2025-03-24,Home,Curtain,Social Media,18-25,M,1,58.5,0.1,58.5,U00599
TX50512,2025-03-24,Electronics,Phone Case,Marketplace,46-55,M,2,22.5,0.1,45.0,U00705
TX51193,2025-03-24,Home,Lamp,Marketplace,56+,M,2,44.0,0.2,88.0,U00171
TX51280,2025-03-24,Beauty,Face Mask,Social Media,18-25,Other,1,18,0,18,U00699
TX51715,2025-03-24,Home,Pillow,Marketplace,56+,Other,1,28.0,0.2,28.0,U00888
TX52117,2025-03-24,Books,Biography,Web,56+,Other,1,28,0,28,U00119
TX52283,2025-03-24,Clothing,Sneakers,Social Media,56+,F,1,76.0,0.2,76.0,U00660
TX52290,2025-03-24,Beauty,Lipstick,Social Media,36-45,Other,1,22,0,22,U00120
TX50043,2025-03-25,Home,Lamp,Social Media,26-35,M,1,49.5,0.1,49.5,U00847
TX50118,2025-03-25,Beauty,Skincare Set,Marketplace,26-35,F,2,71.2,0.2,142.4,U00297
TX50391,2025-03-25,Books,Biography,Mobile App,26-35,F,1,28,0,28,U00503
TX50824,2025-03-25,Beauty,Skincare Set,Marketplace,18-25,F,1,89,0,89,U00368
TX51278,2025-03-25,Electronics,Headphones,Web,36-45,F,1,80.1,0.1,80.1,U00082
TX51397,2025-03-25,Electronics,Phone Case,Mobile App,18-25,F,2,25,0,50,U00849
TX51432,2025-03-25,Beauty,Skincare Set,Mobile App,18-25,F,2,89,0,178,U00314
TX51906,2025-03-25,Clothing,Sneakers,Social Media,56+,Other,1,95,0,95,U00337
TX52300,2025-03-25,Home,Pillow,Social Media,46-55,F,2,31.5,0.1,63.0,U00241
TX50267,2025-03-26,Beauty,Lipstick,Social Media,36-45,M,1,19.8,0.1,19.8,U00413
TX50612,2025-03-26,Beauty,Face Mask,Marketplace,56+,M,1,14.4,0.2,14.4,U00103
TX50894,2025-03-26,Books,Cookbook,Marketplace,26-35,Other,2,20.0,0.2,40.0,U00702
TX51216,2025-03-26,Home,Curtain,Mobile App,36-45,M,2,65,0,130,U00259
TX51577,2025-03-26,Electronics,Charger,Marketplace,46-55,M,1,28.0,0.2,28.0,U00721
TX51756,2025-03-26,Home,Bedsheet,Social Media,26-35,M,1,45,0,45,U00172
TX50131,2025-03-27,Books,Self-Help,Marketplace,56+,Other,1,22,0,22,U00082
TX50585,2025-03-27,Beauty,Face Mask,Marketplace,56+,M,1,12.6,0.3,12.6,U00404
TX50768,2025-03-27,Books,Cookbook,Marketplace,26-35,Other,1,25,0,25,U00396
TX51641,2025-03-27,Electronics,Smart Watch,Mobile App,46-55,M,1,179.1,0.1,179.1,U00617
TX52123,2025-03-27,Home,Curtain,Web,56+,Other,1,65,0,65,U00518
TX52230,2025-03-27,Home,Curtain,Web,46-55,Other,1,65,0,65,U00804
TX50049,2025-03-28,Clothing,Jeans,Mobile App,46-55,Other,1,65,0,65,U00622
TX50184,2025-03-28,Books,Fiction Novel,Web,56+,M,1,18,0,18,U00200
TX50618,2025-03-28,Beauty,Skincare Set,Social Media,26-35,F,2,80.1,0.1,160.2,U00234
TX50697,2025-03-28,Electronics,Smart Watch,Marketplace,18-25,M,2,179.1,0.1,358.2,U00733
TX51022,2025-03-28,Beauty,Perfume,Social Media,26-35,M,1,99.0,0.1,99.0,U00817
TX51059,2025-03-28,Home,Curtain,Web,26-35,M,1,65,0,65,U00342
TX51924,2025-03-28,Electronics,Smart Watch,Marketplace,26-35,M,2,179.1,0.1,358.2,U00592
TX52017,2025-03-28,Home,Bedsheet,Web,56+,Other,1,45,0,45,U00408
TX50091,2025-03-29,Home,Pillow,Web,36-45,F,1,28.0,0.2,28.0,U00598
TX51237,2025-03-29,Books,Self-Help,Mobile App,26-35,M,3,22,0,66,U00422
TX51339,2025-03-29,Electronics,Charger,Mobile App,18-25,M,1,35,0,35,U00603
TX51820,2025-03-29,Clothing,Hoodie,Marketplace,36-45,M,2,55,0,110,U00797
TX50001,2025-03-30,Books,Self-Help,Mobile App,36-45,M,3,22,0,66,U00733
TX50158,2025-03-30,Home,Curtain,Social Media,26-35,M,1,52.0,0.2,52.0,U00373
TX51310,2025-03-30,Electronics,Phone Case,Web,18-25,M,1,25,0,25,U00042
TX51937,2025-03-30,Electronics,Charger,Web,56+,M,1,35,0,35,U00200
TX52464,2025-03-30,Home,Rug,Social Media,56+,Other,1,120,0,120,U00803
TX50299,2025-03-31,Clothing,Jeans,Web,56+,Other,1,65,0,65,U00705
TX50437,2025-03-31,Books,Self-Help,Social Media,26-35,M,1,22,0,22,U00292
TX50567,2025-03-31,Beauty,Lipstick,Social Media,26-35,M,1,15.4,0.3,15.4,U00128
TX50765,2025-03-31,Beauty,Hair Dryer,Marketplace,56+,Other,1,65,0,65,U00417
TX51102,2025-03-31,Books,Tech Manual,Marketplace,26-35,M,1,31.5,0.3,31.5,U00364
TX51250,2025-03-31,Electronics,Phone Case,Web,26-35,Other,1,22.5,0.1,22.5,U00475
TX51377,2025-03-31,Beauty,Perfume,Mobile App,18-25,F,1,110,0,110,U00110
TX51730,2025-03-31,Electronics,Headphones,Mobile App,26-35,M,1,71.2,0.2,71.2,U00604
TX50286,2025-04-01,Books,Cookbook,Web,18-25,M,1,25,0,25,U00875
TX50673,2025-04-01,Clothing,T-Shirt,Mobile App,18-25,Other,1,25.2,0.1,25.2,U00779
TX51172,2025-04-01,Books,Biography,Marketplace,26-35,F,1,28,0,28,U00839
TX51228,2025-04-01,Clothing,T-Shirt,Marketplace,18-25,F,2,25.2,0.1,50.4,U00899
TX51473,2025-04-01,Electronics,Charger,Mobile App,46-55,M,1,35,0,35,U00203
TX51706,2025-04-01,Beauty,Skincare Set,Web,26-35,F,2,71.2,0.2,142.4,U00532
TX52068,2025-04-01,Home,Lamp,Marketplace,36-45,M,1,55,0,55,U00812
TX52073,2025-04-01,Electronics,Headphones,Web,36-45,M,2,89,0,178,U00360
TX50156,2025-04-02,Books,Self-Help,Marketplace,46-55,M,1,17.6,0.2,17.6,U00620
TX50331,2025-04-02,Home,Pillow,Marketplace,26-35,F,2,31.5,0.1,63.0,U00817
TX50395,2025-04-02,Beauty,Perfume,Mobile App,46-55,F,2,110,0,220,U00429
TX50396,2025-04-02,Home,Rug,Web,18-25,Other,1,120,0,120,U00860
TX50629,2025-04-02,Home,Curtain,Social Media,26-35,M,1,58.5,0.1,58.5,U00229
TX51146,2025-04-02,Books,Cookbook,Social Media,46-55,Other,1,20.0,0.2,20.0,U00048
TX51171,2025-04-02,Beauty,Perfume,Marketplace,26-35,F,1,110,0,110,U00071
TX51230,2025-04-02,Home,Bedsheet,Marketplace,56+,M,1,31.5,0.3,31.5,U00488
TX51392,2025-04-02,Electronics,Phone Case,Marketplace,56+,F,2,22.5,0.1,45.0,U00450
TX52128,2025-04-02,Home,Lamp,Web,26-35,Other,1,49.5,0.1,49.5,U00838
TX50108,2025-04-03,Home,Lamp,Marketplace,36-45,F,2,55,0,110,U00222
TX50216,2025-04-03,Books,Biography,Social Media,56+,Other,1,28,0,28,U00265
TX50456,2025-04-03,Beauty,Skincare Set,Mobile App,26-35,F,1,89,0,89,U00380
TX50564,2025-04-03,Home,Curtain,Social Media,46-55,F,1,65,0,65,U00160
TX50745,2025-04-03,Clothing,Sneakers,Mobile App,36-45,F,2,95,0,190,U00047
TX51097,2025-04-03,Clothing,Hoodie,Marketplace,56+,F,1,55,0,55,U00015
TX51248,2025-04-03,Books,Biography,Mobile App,26-35,M,1,28,0,28,U00871
TX51601,2025-04-03,Clothing,Dress,Social Media,18-25,M,1,75,0,75,U00822
TX52180,2025-04-03,Electronics,Headphones,Marketplace,46-55,M,2,80.1,0.1,160.2,U00818
TX52240,2025-04-03,Books,Tech Manual,Web,26-35,M,2,36.0,0.2,72.0,U00654
TX50192,2025-04-04,Home,Lamp,Web,36-45,Other,1,55,0,55,U00551
TX50312,2025-04-04,Home,Pillow,Mobile App,46-55,Other,3,35,0,105,U00216
TX51004,2025-04-04,Electronics,Bluetooth Speaker,Marketplace,56+,Other,1,79,0,79,U00145
TX51021,2025-04-04,Beauty,Skincare Set,Mobile App,56+,M,1,80.1,0.1,80.1,U00820
TX51175,2025-04-04,Books,Biography,Marketplace,56+,Other,1,25.2,0.1,25.2,U00424
TX51218,2025-04-04,Electronics,Bluetooth Speaker,Social Media,36-45,F,2,71.1,0.1,142.2,U00658
TX51656,2025-04-04,Clothing,Jeans,Mobile App,26-35,Other,1,65,0,65,U00754
TX51716,2025-04-04,Home,Curtain,Social Media,26-35,M,3,58.5,0.1,175.5,U00720
TX51891,2025-04-04,Electronics,Smart Watch,Web,26-35,Other,2,199,0,398,U00769
TX52069,2025-04-04,Beauty,Lipstick,Marketplace,26-35,M,2,22,0,44,U00491
TX50308,2025-04-05,Clothing,Sneakers,Mobile App,56+,M,1,85.5,0.1,85.5,U00575
TX50342,2025-04-05,Beauty,Skincare Set,Marketplace,18-25,M,1,71.2,0.2,71.2,U00763
TX50959,2025-04-05,Home,Lamp,Social Media,18-25,F,1,44.0,0.2,44.0,U00676
TX51079,2025-04-05,Beauty,Face Mask,Mobile App,26-35,F,2,18,0,36,U00711
TX51312,2025-04-05,Electronics,Bluetooth Speaker,Marketplace,56+,M,1,79,0,79,U00371
TX51792,2025-04-05,Electronics,Smart Watch,Social Media,26-35,M,1,199,0,199,U00667
TX51913,2025-04-05,Beauty,Perfume,Social Media,26-35,Other,1,110,0,110,U00891
TX52211,2025-04-05,Beauty,Lipstick,Marketplace,26-35,M,1,22,0,22,U00857
TX52273,2025-04-05,Electronics,Phone Case,Web,46-55,F,1,25,0,25,U00795
TX50336,2025-04-06,Electronics,Bluetooth Speaker,Social Media,36-45,M,1,79,0,79,U00849
TX50668,2025-04-06,Beauty,Perfume,Social Media,36-45,F,1,110,0,110,U00531
TX50793,2025-04-06,Books,Tech Manual,Mobile App,36-45,F,1,36.0,0.2,36.0,U00630
TX50859,2025-04-06,Home,Pillow,Web,26-35,F,3,35,0,105,U00090
TX50896,2025-04-06,Electronics,Bluetooth Speaker,Web,56+,M,1,79,0,79,U00003
TX51168,2025-04-06,Clothing,T-Shirt,Mobile App,46-55,F,1,25.2,0.1,25.2,U00098
TX51600,2025-04-06,Electronics,Smart Watch,Web,26-35,M,1,199,0,199,U00355
TX50167,2025-04-07,Books,Tech Manual,Web,18-25,Other,1,45,0,45,U00770
TX50548,2025-04-07,Home,Curtain,Marketplace,46-55,F,1,65,0,65,U00457
TX50875,2025-04-07,Electronics,Charger,Web,18-25,M,1,28.0,0.2,28.0,U00695
TX50942,2025-04-07,Books,Self-Help,Mobile App,56+,M,1,22,0,22,U00460
TX51199,2025-04-07,Electronics,Charger,Web,18-25,F,2,35,0,70,U00077
TX51433,2025-04-07,Clothing,Jeans,Web,56+,Other,3,65,0,195,U00413
TX51580,2025-04-07,Electronics,Headphones,Social Media,18-25,Other,2,89,0,178,U00778
TX51990,2025-04-07,Home,Lamp,Web,26-35,F,1,55,0,55,U00527
TX52217,2025-04-07,Books,Cookbook,Web,18-25,Other,1,25,0,25,U00355
TX52433,2025-04-07,Books,Biography,Marketplace,46-55,Other,1,28,0,28,U00514
TX50626,2025-04-08,Books,Self-Help,Marketplace,46-55,F,3,22,0,66,U00864
TX50658,2025-04-08,Beauty,Skincare Set,Web,56+,F,1,89,0,89,U00048
TX51105,2025-04-08,Clothing,Sneakers,Mobile App,36-45,M,3,95,0,285,U00542
TX51717,2025-04-08,Books,Cookbook,Marketplace,46-55,M,1,25,0,25,U00589
TX52229,2025-04-08,Books,Cookbook,Mobile App,46-55,F,1,22.5,0.1,22.5,U00472
TX50027,2025-04-09,Electronics,Charger,Web,26-35,F,1,35,0,35,U00578
TX50438,2025-04-09,Beauty,Hair Dryer,Social Media,56+,Other,1,65,0,65,U00626
TX50921,2025-04-09,Clothing,T-Shirt,Social Media,36-45,Other,2,22.4,0.2,44.8,U00747
TX51292,2025-04-09,Books,Cookbook,Web,36-45,M,1,25,0,25,U00394
TX51293,2025-04-09,Clothing,Dress,Web,36-45,M,1,75,0,75,U00828
TX51698,2025-04-09,Clothing,Sneakers,Social Media,26-35,M,1,95,0,95,U00452
TX52288,2025-04-09,Electronics,Bluetooth Speaker,Marketplace,26-35,M,1,79,0,79,U00859
TX52401,2025-04-09,Clothing,Hoodie,Marketplace,26-35,Other,1,55,0,55,U00446
TX52413,2025-04-09,Beauty,Face Mask,Web,56+,F,1,18,0,18,U00544
TX51864,2025-04-10,Electronics,Phone Case,Social Media,36-45,M,3,25,0,75,U00103
TX52085,2025-04-10,Clothing,Jeans,Marketplace,26-35,M,1,65,0,65,U00530
TX50475,2025-04-11,Electronics,Phone Case,Marketplace,56+,Other,2,25,0,50,U00384
TX51096,2025-04-11,Home,Lamp,Web,56+,Other,1,38.5,0.3,38.5,U00024
TX51448,2025-04-11,Beauty,Skincare Set,Mobile App,18-25,M,1,89,0,89,U00370
TX51494,2025-04-11,Clothing,Jeans,Social Media,18-25,M,2,58.5,0.1,117.0,U00578
TX52156,2025-04-11,Books,Biography,Mobile App,56+,Other,3,28,0,84,U00066
TX52483,2025-04-11,Electronics,Phone Case,Social Media,56+,F,2,20.0,0.2,40.0,U00175
TX50764,2025-04-12,Electronics,Smart Watch,Marketplace,18-25,M,3,199,0,597,U00343
TX50911,2025-04-12,Beauty,Face Mask,Web,56+,F,1,18,0,18,U00217
TX51078,2025-04-12,Clothing,Sneakers,Mobile App,56+,F,2,95,0,190,U00227
TX51268,2025-04-12,Electronics,Headphones,Marketplace,36-45,Other,1,80.1,0.1,80.1,U00292
TX51793,2025-04-12,Home,Curtain,Mobile App,26-35,M,1,65,0,65,U00870
TX52061,2025-04-12,Electronics,Phone Case,Marketplace,26-35,Other,1,25,0,25,U00655
TX52124,2025-04-12,Beauty,Lipstick,Mobile App,18-25,M,1,22,0,22,U00793
TX52425,2025-04-12,Beauty,Hair Dryer,Marketplace,18-25,M,1,65,0,65,U00534
TX50200,2025-04-13,Clothing,Hoodie,Web,18-25,F,1,55,0,55,U00662
TX50294,2025-04-13,Books,Self-Help,Web,36-45,F,3,22,0,66,U00684
TX51313,2025-04-13,Books,Fiction Novel,Web,26-35,M,1,18,0,18,U00632
TX51372,2025-04-13,Home,Rug,Social Media,56+,Other,1,108.0,0.1,108.0,U00876
TX51652,2025-04-13,Electronics,Headphones,Social Media,18-25,F,1,80.1,0.1,80.1,U00495
TX51672,2025-04-13,Books,Fiction Novel,Web,46-55,M,1,18,0,18,U00066
TX51722,2025-04-13,Beauty,Skincare Set,Social Media,18-25,M,1,80.1,0.1,80.1,U00335
TX50650,2025-04-14,Clothing,T-Shirt,Social Media,46-55,F,1,22.4,0.2,22.4,U00896
TX50657,2025-04-14,Beauty,Lipstick,Web,56+,M,1,22,0,22,U00509
TX51006,2025-04-14,Electronics,Bluetooth Speaker,Mobile App,36-45,Other,3,71.1,0.1,213.3,U00883
TX51247,2025-04-14,Books,Fiction Novel,Mobile App,18-25,F,1,18,0,18,U00622
TX51314,2025-04-14,Beauty,Lipstick,Mobile App,36-45,Other,3,17.6,0.2,52.8,U00842
TX52326,2025-04-14,Beauty,Perfume,Web,36-45,M,1,99.0,0.1,99.0,U00226
TX50289,2025-04-15,Clothing,T-Shirt,Social Media,46-55,M,3,25.2,0.1,75.6,U00091
TX50975,2025-04-15,Home,Curtain,Mobile App,36-45,F,1,65,0,65,U00194
TX51158,2025-04-15,Books,Tech Manual,Web,18-25,Other,1,45,0,45,U00581
