order_id,order_date,store_location,drink_name,drink_type,quantity,unit_price,revenue,payment_method,customer_type,customer_id
ORD12586,2024-10-18,Boston,Smoothie,cold,3,8.4,25.2,Google Pay,Regular,C0425
ORD10189,2024-10-19,Boston,Mocha,hot,2,7.2,14.4,Google Pay,Regular,C0205
ORD10377,2024-10-19,Brooklyn,Matcha Latte,hot,2,6.0,12.0,Cash,First-time,C0048
ORD10885,2024-10-19,Brooklyn,Matcha Latte,hot,2,7.2,14.4,Apple Pay,Member,C0093
ORD11420,2024-10-19,Chicago,Cappuccino,hot,2,7.0,14.0,Cash,Regular,C0335
ORD11445,2024-10-19,Boston,Matcha Latte,hot,1,7.2,7.2,Credit Card,First-time,C0724
ORD12191,2024-10-19,Brooklyn,Latte,hot,2,6.6,13.2,Cash,First-time,C0601
ORD12471,2024-10-19,Portland,Espresso,hot,1,3.5,3.5,Google Pay,Member,C0317
ORD12684,2024-10-19,Boston,Mocha,hot,2,7.2,14.4,Credit Card,Member,C0308
ORD10090,2024-10-20,Boston,Frappuccino,cold,1,6.5,6.5,Credit Card,Member,C0490
ORD10526,2024-10-20,Chicago,Matcha Latte,hot,1,6.0,6.0,Cash,First-time,C0760
ORD11024,2024-10-20,Portland,Iced Coffee,cold,1,5.4,5.4,Google Pay,Regular,C0249
ORD11380,2024-10-20,Seattle,Espresso,hot,1,4.2,4.2,Apple Pay,Regular,C0207
ORD11462,2024-10-20,Queens,Matcha Latte,hot,1,7.2,7.2,Apple Pay,Regular,C0620
ORD11796,2024-10-20,Seattle,Smoothie,cold,1,7.0,7.0,Cash,Member,C0577
ORD11907,2024-10-20,Queens,Mocha,hot,1,8.4,8.4,Cash,Regular,C0018
ORD12085,2024-10-20,Manhattan,Smoothie,cold,4,9.8,39.2,Cash,Member,C0775
ORD12190,2024-10-20,Austin,Cappuccino,hot,1,5.0,5.0,Cash,Regular,C0746
ORD12476,2024-10-20,Boston,Mocha,hot,3,6.0,18.0,Cash,Member,C0356
ORD12540,2024-10-20,Seattle,Smoothie,cold,3,7.0,21.0,Credit Card,Regular,C0156
ORD12840,2024-10-20,Seattle,Frappuccino,cold,1,6.5,6.5,Credit Card,Member,C0436
ORD10101,2024-10-21,Manhattan,Hot Chocolate,hot,2,5.4,10.8,Cash,Member,C0532
ORD10198,2024-10-21,Queens,Mocha,hot,1,7.2,7.2,Cash,First-time,C0427
ORD10571,2024-10-21,Portland,Americano,hot,1,4.0,4.0,Credit Card,First-time,C0302
ORD11062,2024-10-21,Seattle,Matcha Latte,hot,2,7.2,14.4,Cash,Regular,C0147
ORD11064,2024-10-21,Brooklyn,Mocha,hot,2,8.4,16.8,Apple Pay,First-time,C0729
ORD11140,2024-10-21,Queens,Cold Brew,cold,4,6.0,24.0,Cash,Regular,C0099
ORD11150,2024-10-21,Queens,Cappuccino,hot,1,7.0,7.0,Credit Card,Regular,C0128
ORD11312,2024-10-21,Boston,Mocha,hot,1,8.4,8.4,Credit Card,First-time,C0541
ORD11623,2024-10-21,Manhattan,Chai Latte,hot,2,5.5,11.0,Cash,Member,C0438
ORD11693,2024-10-21,Manhattan,Frappuccino,cold,2,7.8,15.6,Google Pay,Regular,C0176
ORD12341,2024-10-21,Manhattan,Chai Latte,hot,1,6.6,6.6,Credit Card,First-time,C0089
ORD11129,2024-10-22,Manhattan,Mocha,hot,1,7.2,7.2,Google Pay,Member,C0328
ORD11228,2024-10-22,Portland,Americano,hot,1,5.6,5.6,Cash,Member,C0362
ORD11988,2024-10-22,Portland,Matcha Latte,hot,2,6.0,12.0,Google Pay,Regular,C0320
ORD12137,2024-10-22,Boston,Smoothie,cold,1,8.4,8.4,Apple Pay,First-time,C0537
ORD12182,2024-10-22,Boston,Chai Latte,hot,2,5.5,11.0,Google Pay,First-time,C0597
ORD12470,2024-10-22,Boston,Hot Chocolate,hot,1,4.5,4.5,Cash,First-time,C0702
ORD12626,2024-10-22,Manhattan,Smoothie,cold,2,8.4,16.8,Cash,Regular,C0456
ORD12776,2024-10-22,Brooklyn,Iced Coffee,cold,1,5.4,5.4,Apple Pay,Regular,C0322
ORD12947,2024-10-22,Chicago,Frappuccino,cold,2,9.1,18.2,Cash,Member,C0185
ORD10543,2024-10-23,Queens,Cold Brew,cold,2,5.0,10.0,Credit Card,First-time,C0258
ORD10689,2024-10-23,Manhattan,Cappuccino,hot,2,5.0,10.0,Google Pay,Regular,C0777
ORD11050,2024-10-23,Manhattan,Frappuccino,cold,2,9.1,18.2,Cash,Member,C0234
ORD11964,2024-10-23,Chicago,Mocha,hot,1,6.0,6.0,Cash,Member,C0245
ORD12271,2024-10-23,Austin,Iced Coffee,cold,1,4.5,4.5,Credit Card,Regular,C0026
ORD11231,2024-10-24,Chicago,Matcha Latte,hot,1,7.2,7.2,Cash,First-time,C0090
ORD12511,2024-10-24,Portland,Frappuccino,cold,1,6.5,6.5,Apple Pay,First-time,C0135
ORD12536,2024-10-24,Seattle,Cold Brew,cold,1,6.0,6.0,Cash,First-time,C0419
ORD10242,2024-10-25,Queens,Matcha Latte,hot,2,7.2,14.4,Google Pay,Regular,C0698
ORD10261,2024-10-25,Manhattan,Mocha,hot,2,7.2,14.4,Credit Card,First-time,C0122
ORD10641,2024-10-25,Seattle,Mocha,hot,2,6.0,12.0,Google Pay,First-time,C0223
ORD10972,2024-10-25,Austin,Frappuccino,cold,1,7.8,7.8,Google Pay,Regular,C0095
ORD11302,2024-10-25,Portland,Americano,hot,2,5.6,11.2,Google Pay,Member,C0457
ORD11424,2024-10-25,Queens,Cold Brew,cold,2,6.0,12.0,Credit Card,Regular,C0579
ORD12177,2024-10-25,Manhattan,Iced Coffee,cold,1,4.5,4.5,Cash,First-time,C0422
ORD12495,2024-10-25,Boston,Latte,hot,1,6.6,6.6,Credit Card,First-time,C0625
ORD12502,2024-10-25,Queens,Hot Chocolate,hot,1,5.4,5.4,Google Pay,Member,C0293
ORD10032,2024-10-26,Queens,Latte,hot,4,5.5,22.0,Cash,Regular,C0610
ORD10066,2024-10-26,Manhattan,Chai Latte,hot,1,5.5,5.5,Apple Pay,Member,C0772
ORD10387,2024-10-26,Queens,Cappuccino,hot,1,6.0,6.0,Google Pay,Regular,C0549
ORD10827,2024-10-26,Boston,Matcha Latte,hot,2,6.0,12.0,Credit Card,Regular,C0269
ORD10919,2024-10-26,Manhattan,Matcha Latte,hot,2,6.0,12.0,Credit Card,Regular,C0787
ORD10943,2024-10-26,Seattle,Mocha,hot,1,8.4,8.4,Credit Card,Member,C0009
ORD11488,2024-10-26,Portland,Iced Coffee,cold,2,5.4,10.8,Apple Pay,First-time,C0555
ORD10221,2024-10-27,Queens,Cold Brew,cold,1,7.0,7.0,Credit Card,First-time,C0157
ORD10284,2024-10-27,Seattle,Frappuccino,cold,1,9.1,9.1,Apple Pay,Regular,C0217
ORD10431,2024-10-27,Chicago,Cappuccino,hot,1,5.0,5.0,Credit Card,Regular,C0577
ORD11611,2024-10-27,Manhattan,Cappuccino,hot,1,5.0,5.0,Apple Pay,Member,C0292
ORD12061,2024-10-27,Brooklyn,Cold Brew,cold,2,7.0,14.0,Credit Card,Regular,C0097
ORD12953,2024-10-27,Brooklyn,Americano,hot,1,4.8,4.8,Credit Card,Regular,C0374
ORD10097,2024-10-28,Seattle,Cold Brew,cold,1,5.0,5.0,Cash,Member,C0146
ORD10409,2024-10-28,Queens,Cold Brew,cold,1,6.0,6.0,Cash,Regular,C0747
ORD10493,2024-10-28,Boston,Frappuccino,cold,2,9.1,18.2,Cash,Member,C0005
ORD11439,2024-10-28,Brooklyn,Espresso,hot,1,3.5,3.5,Google Pay,Member,C0331
ORD11613,2024-10-28,Seattle,Matcha Latte,hot,1,6.0,6.0,Apple Pay,First-time,C0544
ORD10380,2024-10-29,Seattle,Smoothie,cold,3,8.4,25.2,Cash,Regular,C0007
ORD10728,2024-10-29,Austin,Smoothie,cold,1,7.0,7.0,Cash,First-time,C0178
ORD10921,2024-10-29,Brooklyn,Iced Coffee,cold,1,4.5,4.5,Google Pay,Member,C0644
ORD11408,2024-10-29,Manhattan,Iced Coffee,cold,2,5.4,10.8,Google Pay,First-time,C0754
ORD11961,2024-10-29,Portland,Matcha Latte,hot,4,7.2,28.8,Apple Pay,Member,C0019
ORD11991,2024-10-29,Seattle,Cappuccino,hot,1,5.0,5.0,Credit Card,First-time,C0018
ORD10080,2024-10-30,Austin,Espresso,hot,2,3.5,7.0,Google Pay,Regular,C0769
ORD11092,2024-10-30,Seattle,Espresso,hot,1,4.2,4.2,Google Pay,Member,C0169
ORD11289,2024-10-30,Manhattan,Chai Latte,hot,2,7.7,15.4,Credit Card,First-time,C0392
ORD11438,2024-10-30,Austin,Hot Chocolate,hot,2,4.5,9.0,Google Pay,Regular,C0521
ORD11491,2024-10-30,Portland,Smoothie,cold,3,8.4,25.2,Google Pay,Regular,C0173
ORD11946,2024-10-30,Brooklyn,Chai Latte,hot,1,5.5,5.5,Apple Pay,Regular,C0659
ORD12805,2024-10-30,Queens,Latte,hot,2,5.5,11.0,Cash,Regular,C0130
ORD10447,2024-10-31,Portland,Mocha,hot,2,7.2,14.4,Apple Pay,Member,C0656
ORD12272,2024-10-31,Portland,Americano,hot,1,5.6,5.6,Apple Pay,Regular,C0049
ORD12589,2024-10-31,Chicago,Frappuccino,cold,1,6.5,6.5,Google Pay,First-time,C0411
ORD12666,2024-10-31,Seattle,Cold Brew,cold,3,6.0,18.0,Cash,Regular,C0585
ORD10265,2024-11-01,Brooklyn,Matcha Latte,hot,1,7.2,7.2,Credit Card,First-time,C0115
ORD10713,2024-11-01,Boston,Chai Latte,hot,1,5.5,5.5,Cash,First-time,C0777
ORD10839,2024-11-01,Austin,Americano,hot,2,4.0,8.0,Credit Card,Regular,C0132
ORD10909,2024-11-01,Brooklyn,Cappuccino,hot,1,5.0,5.0,Cash,Member,C0363
ORD11143,2024-11-01,Chicago,Smoothie,cold,4,8.4,33.6,Credit Card,Member,C0666
ORD11246,2024-11-01,Portland,Espresso,hot,1,4.2,4.2,Credit Card,Regular,C0276
ORD11293,2024-11-01,Brooklyn,Americano,hot,1,5.6,5.6,Credit Card,Regular,C0507
ORD12312,2024-11-01,Boston,Smoothie,cold,1,7.0,7.0,Credit Card,Member,C0194
ORD12386,2024-11-01,Manhattan,Frappuccino,cold,1,9.1,9.1,Cash,Regular,C0731
ORD10100,2024-11-02,Chicago,Smoothie,cold,1,7.0,7.0,Credit Card,Regular,C0691
ORD10179,2024-11-02,Austin,Cappuccino,hot,1,6.0,6.0,Google Pay,Member,C0259
ORD11002,2024-11-02,Manhattan,Smoothie,cold,1,9.8,9.8,Google Pay,Regular,C0010
ORD11563,2024-11-02,Austin,Iced Coffee,cold,2,5.4,10.8,Apple Pay,First-time,C0549
ORD11836,2024-11-02,Boston,Frappuccino,cold,1,6.5,6.5,Apple Pay,First-time,C0565
ORD11881,2024-11-02,Seattle,Chai Latte,hot,3,5.5,16.5,Apple Pay,Regular,C0704
ORD11941,2024-11-02,Chicago,Cappuccino,hot,1,5.0,5.0,Credit Card,Regular,C0554
ORD12019,2024-11-02,Seattle,Latte,hot,1,5.5,5.5,Cash,First-time,C0776
ORD12086,2024-11-02,Chicago,Chai Latte,hot,1,5.5,5.5,Apple Pay,First-time,C0658
ORD12149,2024-11-02,Queens,Latte,hot,1,7.7,7.7,Apple Pay,First-time,C0242
ORD12268,2024-11-02,Queens,Latte,hot,2,6.6,13.2,Apple Pay,Regular,C0714
ORD12807,2024-11-02,Austin,Chai Latte,hot,2,5.5,11.0,Credit Card,Regular,C0147
ORD10880,2024-11-03,Chicago,Espresso,hot,1,3.5,3.5,Cash,Member,C0476
ORD11018,2024-11-03,Boston,Cappuccino,hot,2,6.0,12.0,Credit Card,Regular,C0035
ORD11126,2024-11-03,Austin,Cold Brew,cold,3,6.0,18.0,Google Pay,First-time,C0658
ORD11858,2024-11-03,Chicago,Cappuccino,hot,2,7.0,14.0,Credit Card,Regular,C0494
ORD12257,2024-11-03,Queens,Espresso,hot,2,3.5,7.0,Cash,Member,C0737
ORD12754,2024-11-03,Brooklyn,Latte,hot,1,5.5,5.5,Cash,Regular,C0378
ORD10315,2024-11-04,Seattle,Frappuccino,cold,1,9.1,9.1,Apple Pay,Member,C0753
ORD11245,2024-11-04,Austin,Latte,hot,1,5.5,5.5,Credit Card,Regular,C0217
ORD12485,2024-11-04,Seattle,Chai Latte,hot,1,6.6,6.6,Apple Pay,Member,C0593
ORD10040,2024-11-05,Austin,Espresso,hot,2,4.9,9.8,Google Pay,Member,C0053
ORD10190,2024-11-05,Portland,Latte,hot,2,7.7,15.4,Credit Card,First-time,C0529
ORD10545,2024-11-05,Queens,Frappuccino,cold,1,6.5,6.5,Apple Pay,Regular,C0154
ORD10671,2024-11-05,Austin,Americano,hot,3,4.8,14.4,Cash,Regular,C0198
ORD10733,2024-11-05,Boston,Smoothie,cold,1,8.4,8.4,Google Pay,First-time,C0591
ORD11049,2024-11-05,Portland,Latte,hot,2,5.5,11.0,Apple Pay,Member,C0416
ORD11159,2024-11-05,Brooklyn,Mocha,hot,1,6.0,6.0,Google Pay,Regular,C0338
ORD11243,2024-11-05,Brooklyn,Smoothie,cold,1,7.0,7.0,Google Pay,Member,C0169
ORD11496,2024-11-05,Seattle,Americano,hot,3,5.6,16.8,Cash,Member,C0574
ORD11877,2024-11-05,Portland,Frappuccino,cold,1,6.5,6.5,Cash,Member,C0346
ORD12087,2024-11-05,Boston,Cappuccino,hot,3,5.0,15.0,Apple Pay,First-time,C0394
ORD12412,2024-11-05,Queens,Frappuccino,cold,1,9.1,9.1,Google Pay,Regular,C0445
ORD12792,2024-11-05,Seattle,Americano,hot,1,4.0,4.0,Google Pay,Regular,C0554
ORD10910,2024-11-06,Manhattan,Latte,hot,1,6.6,6.6,Apple Pay,Member,C0688
ORD10987,2024-11-06,Chicago,Chai Latte,hot,1,7.7,7.7,Credit Card,Member,C0448
ORD11374,2024-11-06,Queens,Chai Latte,hot,2,6.6,13.2,Apple Pay,Regular,C0715
ORD11399,2024-11-06,Boston,Hot Chocolate,hot,1,4.5,4.5,Apple Pay,First-time,C0211
ORD11421,2024-11-06,Austin,Iced Coffee,cold,4,6.3,25.2,Apple Pay,Member,C0302
ORD12063,2024-11-06,Seattle,Chai Latte,hot,1,6.6,6.6,Google Pay,Regular,C0138
ORD12681,2024-11-06,Chicago,Mocha,hot,1,7.2,7.2,Google Pay,Regular,C0220
ORD10017,2024-11-07,Queens,Iced Coffee,cold,2,5.4,10.8,Credit Card,First-time,C0332
ORD10211,2024-11-07,Boston,Latte,hot,1,5.5,5.5,Apple Pay,Member,C0393
ORD11163,2024-11-07,Manhattan,Americano,hot,1,4.8,4.8,Cash,Member,C0760
ORD11215,2024-11-07,Brooklyn,Americano,hot,1,4.0,4.0,Google Pay,Regular,C0742
ORD12453,2024-11-07,Portland,Americano,hot,1,5.6,5.6,Cash,First-time,C0681
ORD12561,2024-11-07,Brooklyn,Hot Chocolate,hot,1,5.4,5.4,Cash,Member,C0192
ORD12924,2024-11-07,Portland,Frappuccino,cold,1,7.8,7.8,Google Pay,Regular,C0794
ORD12926,2024-11-07,Boston,Hot Chocolate,hot,1,6.3,6.3,Apple Pay,Regular,C0495
ORD12984,2024-11-07,Brooklyn,Espresso,hot,1,3.5,3.5,Credit Card,Regular,C0734
ORD10332,2024-11-08,Brooklyn,Iced Coffee,cold,1,5.4,5.4,Cash,First-time,C0723
ORD10771,2024-11-08,Brooklyn,Cappuccino,hot,1,6.0,6.0,Cash,Regular,C0208
ORD11254,2024-11-08,Brooklyn,Americano,hot,1,5.6,5.6,Credit Card,Regular,C0147
ORD11391,2024-11-08,Manhattan,Iced Coffee,cold,4,6.3,25.2,Credit Card,First-time,C0491
ORD11666,2024-11-08,Queens,Cappuccino,hot,3,6.0,18.0,Apple Pay,Member,C0042
ORD10322,2024-11-09,Chicago,Iced Coffee,cold,4,5.4,21.6,Credit Card,Regular,C0265
ORD10664,2024-11-09,Seattle,Cold Brew,cold,1,5.0,5.0,Apple Pay,First-time,C0338
ORD10670,2024-11-09,Seattle,Espresso,hot,2,3.5,7.0,Google Pay,Regular,C0515
ORD10726,2024-11-09,Chicago,Americano,hot,3,4.0,12.0,Credit Card,Regular,C0721
ORD10775,2024-11-09,Queens,Latte,hot,3,5.5,16.5,Credit Card,Regular,C0092
ORD11120,2024-11-09,Brooklyn,Iced Coffee,cold,1,6.3,6.3,Google Pay,First-time,C0717
ORD11740,2024-11-09,Austin,Hot Chocolate,hot,1,6.3,6.3,Cash,Member,C0550
ORD11752,2024-11-09,Manhattan,Hot Chocolate,hot,1,4.5,4.5,Credit Card,Regular,C0055
ORD12727,2024-11-09,Seattle,Matcha Latte,hot,1,7.2,7.2,Google Pay,Regular,C0003
ORD10329,2024-11-10,Seattle,Frappuccino,cold,1,6.5,6.5,Cash,Regular,C0286
ORD10418,2024-11-10,Boston,Smoothie,cold,1,9.8,9.8,Cash,First-time,C0445
ORD11596,2024-11-10,Boston,Latte,hot,1,6.6,6.6,Apple Pay,Member,C0647
ORD12010,2024-11-10,Queens,Hot Chocolate,hot,1,5.4,5.4,Cash,Regular,C0336
ORD12048,2024-11-10,Boston,Chai Latte,hot,1,7.7,7.7,Cash,Regular,C0067
ORD12321,2024-11-10,Portland,Chai Latte,hot,1,6.6,6.6,Credit Card,Member,C0792
ORD12550,2024-11-10,Queens,Cold Brew,cold,1,6.0,6.0,Apple Pay,First-time,C0708
ORD10251,2024-11-11,Seattle,Espresso,hot,1,4.9,4.9,Cash,First-time,C0239
ORD10741,2024-11-11,Portland,Mocha,hot,1,6.0,6.0,Cash,First-time,C0757
ORD10783,2024-11-11,Boston,Latte,hot,1,5.5,5.5,Cash,Regular,C0030
ORD11171,2024-11-11,Manhattan,Smoothie,cold,1,8.4,8.4,Apple Pay,Regular,C0757
ORD11177,2024-11-11,Austin,Mocha,hot,1,6.0,6.0,Cash,Member,C0364
ORD12569,2024-11-11,Queens,Iced Coffee,cold,1,5.4,5.4,Google Pay,First-time,C0652
ORD10226,2024-11-12,Manhattan,Frappuccino,cold,3,7.8,23.4,Apple Pay,Member,C0251
ORD10487,2024-11-12,Portland,Matcha Latte,hot,1,7.2,7.2,Google Pay,Member,C0373
ORD10522,2024-11-12,Manhattan,Smoothie,cold,2,7.0,14.0,Credit Card,Member,C0703
ORD10903,2024-11-12,Portland,Americano,hot,1,4.0,4.0,Credit Card,Regular,C0736
ORD10907,2024-11-12,Seattle,Iced Coffee,cold,1,5.4,5.4,Credit Card,Regular,C0481
ORD11118,2024-11-12,Boston,Matcha Latte,hot,1,6.0,6.0,Apple Pay,Regular,C0649
ORD11547,2024-11-12,Boston,Latte,hot,1,5.5,5.5,Cash,First-time,C0742
ORD11746,2024-11-12,Boston,Matcha Latte,hot,3,7.2,21.6,Apple Pay,First-time,C0315
ORD12197,2024-11-12,Manhattan,Frappuccino,cold,1,6.5,6.5,Google Pay,Regular,C0203
ORD12455,2024-11-12,Seattle,Iced Coffee,cold,2,6.3,12.6,Cash,First-time,C0740
ORD12920,2024-11-12,Chicago,Cappuccino,hot,1,6.0,6.0,Google Pay,Regular,C0658
ORD10296,2024-11-13,Portland,Iced Coffee,cold,1,4.5,4.5,Apple Pay,Member,C0471
ORD10336,2024-11-13,Austin,Latte,hot,1,5.5,5.5,Google Pay,First-time,C0518
ORD11567,2024-11-13,Brooklyn,Chai Latte,hot,1,6.6,6.6,Credit Card,Member,C0625
ORD11826,2024-11-13,Manhattan,Mocha,hot,3,6.0,18.0,Google Pay,First-time,C0582
ORD12467,2024-11-13,Boston,Matcha Latte,hot,1,7.2,7.2,Credit Card,First-time,C0536
ORD12523,2024-11-13,Portland,Smoothie,cold,1,8.4,8.4,Credit Card,Member,C0105
ORD12707,2024-11-13,Queens,Matcha Latte,hot,2,6.0,12.0,Credit Card,First-time,C0429
ORD12749,2024-11-13,Brooklyn,Espresso,hot,1,4.9,4.9,Apple Pay,First-time,C0767
ORD12847,2024-11-13,Seattle,Americano,hot,1,4.0,4.0,Cash,Member,C0574
ORD12996,2024-11-13,Austin,Iced Coffee,cold,1,4.5,4.5,Cash,Regular,C0427
ORD11422,2024-11-14,Queens,Iced Coffee,cold,1,6.3,6.3,Credit Card,Regular,C0624
ORD12198,2024-11-14,Seattle,Latte,hot,1,5.5,5.5,Google Pay,Member,C0214
ORD10498,2024-11-15,Portland,Hot Chocolate,hot,1,5.4,5.4,Cash,First-time,C0556
ORD12129,2024-11-15,Portland,Matcha Latte,hot,3,8.4,25.2,Cash,Regular,C0339
ORD12170,2024-11-15,Manhattan,Cold Brew,cold,2,7.0,14.0,Cash,Member,C0269
ORD12804,2024-11-15,Seattle,Espresso,hot,3,3.5,10.5,Cash,Member,C0168
ORD12889,2024-11-15,Boston,Latte,hot,2,7.7,15.4,Google Pay,Regular,C0689
ORD10354,2024-11-16,Seattle,Cold Brew,cold,2,6.0,12.0,Credit Card,Regular,C0489
ORD11016,2024-11-16,Brooklyn,Latte,hot,1,7.7,7.7,Apple Pay,Member,C0254
ORD11020,2024-11-16,Brooklyn,Cappuccino,hot,2,6.0,12.0,Apple Pay,Member,C0412
ORD11295,2024-11-16,Seattle,Hot Chocolate,hot,1,6.3,6.3,Google Pay,Regular,C0185
ORD11771,2024-11-16,Boston,Hot Chocolate,hot,3,5.4,16.2,Credit Card,First-time,C0125
ORD11774,2024-11-16,Seattle,Frappuccino,cold,2,7.8,15.6,Google Pay,First-time,C0724
ORD12100,2024-11-16,Manhattan,Latte,hot,2,5.5,11.0,Cash,Regular,C0007
ORD12396,2024-11-16,Seattle,Americano,hot,2,4.0,8.0,Apple Pay,Regular,C0285
ORD12636,2024-11-16,Austin,Cold Brew,cold,1,6.0,6.0,Apple Pay,Member,C0682
ORD12686,2024-11-16,Seattle,Iced Coffee,cold,4,4.5,18.0,Apple Pay,First-time,C0448
ORD12796,2024-11-16,Austin,Latte,hot,1,5.5,5.5,Google Pay,Member,C0003
ORD10128,2024-11-17,Manhattan,Mocha,hot,2,6.0,12.0,Apple Pay,First-time,C0135
ORD11355,2024-11-17,Queens,Cold Brew,cold,2,7.0,14.0,Credit Card,Regular,C0540
ORD11665,2024-11-17,Boston,Espresso,hot,2,3.5,7.0,Credit Card,First-time,C0761
ORD11870,2024-11-17,Brooklyn,Americano,hot,2,5.6,11.2,Cash,Regular,C0490
ORD12105,2024-11-17,Manhattan,Smoothie,cold,1,8.4,8.4,Apple Pay,Regular,C0508
ORD12519,2024-11-17,Boston,Chai Latte,hot,2,5.5,11.0,Cash,Regular,C0134
ORD12571,2024-11-17,Queens,Chai Latte,hot,1,6.6,6.6,Apple Pay,Regular,C0783
ORD12693,2024-11-17,Seattle,Americano,hot,2,4.0,8.0,Google Pay,First-time,C0596
ORD12820,2024-11-17,Austin,Smoothie,cold,3,8.4,25.2,Cash,First-time,C0008
ORD10059,2024-11-18,Seattle,Smoothie,cold,2,8.4,16.8,Cash,Regular,C0672
ORD10521,2024-11-18,Chicago,Iced Coffee,cold,1,5.4,5.4,Credit Card,First-time,C0738
ORD10590,2024-11-18,Boston,Smoothie,cold,1,7.0,7.0,Apple Pay,Member,C0021
ORD10736,2024-11-18,Brooklyn,Hot Chocolate,hot,2,5.4,10.8,Apple Pay,First-time,C0055
ORD11056,2024-11-18,Chicago,Cold Brew,cold,1,5.0,5.0,Google Pay,Regular,C0487
ORD11924,2024-11-18,Austin,Latte,hot,1,5.5,5.5,Google Pay,Member,C0637
ORD10343,2024-11-19,Queens,Chai Latte,hot,1,5.5,5.5,Cash,Regular,C0584
ORD10536,2024-11-19,Chicago,Chai Latte,hot,1,5.5,5.5,Apple Pay,First-time,C0553
ORD10645,2024-11-19,Manhattan,Mocha,hot,1,6.0,6.0,Cash,Member,C0515
ORD10963,2024-11-19,Portland,Cold Brew,cold,1,6.0,6.0,Apple Pay,First-time,C0761
ORD11379,2024-11-19,Manhattan,Americano,hot,1,4.8,4.8,Google Pay,Regular,C0653
ORD11454,2024-11-19,Seattle,Hot Chocolate,hot,1,5.4,5.4,Cash,Member,C0238
ORD10305,2024-11-20,Boston,Frappuccino,cold,1,7.8,7.8,Google Pay,Member,C0191
ORD10455,2024-11-20,Brooklyn,Frappuccino,cold,3,7.8,23.4,Google Pay,First-time,C0306
ORD10490,2024-11-20,Portland,Matcha Latte,hot,1,7.2,7.2,Credit Card,Regular,C0505
ORD11815,2024-11-20,Chicago,Latte,hot,1,5.5,5.5,Credit Card,First-time,C0732
ORD12399,2024-11-20,Manhattan,Mocha,hot,3,7.2,21.6,Cash,Regular,C0134
ORD12715,2024-11-20,Chicago,Latte,hot,1,5.5,5.5,Cash,Regular,C0375
ORD10135,2024-11-21,Boston,Smoothie,cold,1,8.4,8.4,Cash,Regular,C0039
ORD10412,2024-11-21,Brooklyn,Smoothie,cold,2,8.4,16.8,Apple Pay,Member,C0012
ORD10564,2024-11-21,Brooklyn,Americano,hot,1,4.8,4.8,Credit Card,Regular,C0270
ORD11001,2024-11-21,Boston,Mocha,hot,1,8.4,8.4,Apple Pay,Regular,C0471
ORD11555,2024-11-21,Austin,Matcha Latte,hot,1,8.4,8.4,Credit Card,Member,C0349
ORD11778,2024-11-21,Portland,Chai Latte,hot,1,6.6,6.6,Cash,Member,C0257
ORD11927,2024-11-21,Queens,Americano,hot,2,4.0,8.0,Google Pay,Member,C0404
ORD12421,2024-11-21,Seattle,Iced Coffee,cold,4,5.4,21.6,Google Pay,Member,C0403
ORD12559,2024-11-21,Chicago,Americano,hot,1,4.0,4.0,Google Pay,First-time,C0313
ORD12619,2024-11-21,Austin,Matcha Latte,hot,1,7.2,7.2,Credit Card,First-time,C0053
ORD10609,2024-11-22,Boston,Mocha,hot,2,7.2,14.4,Apple Pay,Regular,C0156
ORD10748,2024-11-22,Chicago,Chai Latte,hot,3,7.7,23.1,Apple Pay,Member,C0274
ORD10790,2024-11-22,Queens,Chai Latte,hot,4,7.7,30.8,Credit Card,Member,C0535
ORD11009,2024-11-22,Brooklyn,Mocha,hot,1,7.2,7.2,Cash,First-time,C0757
ORD11548,2024-11-22,Brooklyn,Cold Brew,cold,1,6.0,6.0,Apple Pay,First-time,C0768
ORD12088,2024-11-22,Seattle,Americano,hot,1,4.0,4.0,Credit Card,First-time,C0318
ORD12655,2024-11-22,Chicago,Latte,hot,1,5.5,5.5,Cash,Member,C0271
ORD10000,2024-11-23,Manhattan,Smoothie,cold,1,7.0,7.0,Credit Card,First-time,C0759
ORD10124,2024-11-23,Portland,Frappuccino,cold,2,6.5,13.0,Google Pay,Member,C0110
ORD10263,2024-11-23,Portland,Iced Coffee,cold,2,4.5,9.0,Cash,Member,C0157
ORD10408,2024-11-23,Austin,Americano,hot,2,4.8,9.6,Apple Pay,Regular,C0682
ORD10602,2024-11-23,Portland,Iced Coffee,cold,1,4.5,4.5,Credit Card,Member,C0316
ORD11160,2024-11-23,Austin,Iced Coffee,cold,2,4.5,9.0,Cash,Member,C0011
ORD11721,2024-11-23,Manhattan,Latte,hot,3,5.5,16.5,Credit Card,Member,C0005
ORD12250,2024-11-23,Chicago,Smoothie,cold,2,9.8,19.6,Google Pay,Member,C0560
ORD12444,2024-11-23,Boston,Espresso,hot,2,3.5,7.0,Cash,Regular,C0295
ORD10533,2024-11-24,Portland,Iced Coffee,cold,1,5.4,5.4,Google Pay,Member,C0457
ORD11489,2024-11-24,Seattle,Cappuccino,hot,1,5.0,5.0,Cash,Member,C0183
ORD11512,2024-11-24,Seattle,Smoothie,cold,2,7.0,14.0,Credit Card,Member,C0723
ORD12211,2024-11-24,Seattle,Smoothie,cold,2,7.0,14.0,Cash,Regular,C0128
ORD12248,2024-11-24,Queens,Frappuccino,cold,1,9.1,9.1,Cash,Member,C0741
